,billing_npi,changepoint_month,changepoint_idx,type,direction,mean_before,mean_after,pct_change,std_before,std_after,is_covid_period
1076,1134452865,2021-08,43,mean_shift,increase,1771682.3650000002,4380433.971666667,1.4724713967930665,328218.73571186885,588157.8536282817,True
1077,1134452865,2024-06,77,mean_shift,decrease,3665988.2766666673,1462194.9533333331,-0.6011457639838805,1027056.7349470102,373899.48203635396,False
1078,1255451597,2021-03,38,trend_break,increase,2294086.155,2781314.61,0.21238454969873954,70207.98281700429,85427.72146381419,True
1079,1255451597,2023-04,63,mean_shift,decrease,3450973.103333333,1088091.825,-0.6846999984005426,179071.22033063223,84280.77487813964,False
1080,1043224355,2019-09,20,mean_shift,increase,135742.45333333334,1916758.3666666665,13.120551968710151,28182.617403872446,619475.9211127672,False
1081,1184780629,2022-04,51,variance_shift,decrease,2207604.803333333,1532744.26,-0.30569807708065955,264840.17179602775,55764.41174268224,False
1082,1184780629,2022-10,57,mean_shift,increase,1532744.26,2305034.456666667,0.5038610920429499,55764.41174268224,82247.16282900986,False
1083,1184780629,2023-07,66,variance_shift,decrease,2319812.0149999997,1657599.22,-0.28545967980069903,86669.37590941419,36467.21237116245,False
1084,1184780629,2024-10,81,variance_shift,decrease,1671974.4416666667,1228465.2733333334,-0.26526073442304937,44115.01522611142,871323.6460824149,False
1085,1356357115,2020-06,29,trend_break,increase,1768687.4083333334,2293833.808333333,0.2969130653191894,168876.10858141258,116026.86150188258,True
1086,1356357115,2024-10,81,mean_shift,decrease,2232001.3016666668,449859.4166666667,-0.7984501996788493,807697.5510823564,355647.8467805504,False
1087,1245370717,2019-09,20,mean_shift,increase,267573.885,2140977.9433333334,7.001445818699129,37931.5557908393,679391.10920128,False
1088,1518032622,2022-08,55,trend_break,increase,2121184.285,2373059.1633333336,0.11874257230470416,110766.7453696252,118686.61469421937,False
1089,1518032622,2024-10,81,mean_shift,decrease,3340894.605,566661.1066666667,-0.8303864163151303,166003.0803438783,491704.05708169274,False
1090,1295789907,2020-03,26,variance_shift,decrease,1618520.5683333334,899935.3150000001,-0.44397659652410243,167995.87236580817,480083.61181634787,True
1091,1295789907,2020-07,30,mean_shift,increase,974329.6683333333,1621066.93,0.6637766278556386,586580.5544609977,127855.57641472731,True
1092,1104997121,2018-10,9,mean_shift,increase,594124.8816666667,2624554.0483333333,3.417512427635407,145618.84559150666,303004.17532030126,False
1093,1104997121,2024-10,81,variance_shift,decrease,3140940.2616666667,1574052.4866666666,-0.4988594638753393,427591.4514568645,1195934.6893410094,False
1094,1710918545,2021-04,39,variance_shift,increase,1675320.0033333332,2219620.361666667,0.3248933679834485,172595.59882938652,34147.04040119248,True
1095,1710918545,2024-10,81,mean_shift,decrease,3213674.8666666667,1140308.6033333333,-0.645169890967612,320418.11769569025,848364.753452314,False
1096,1972655991,2018-09,8,variance_shift,decrease,867025.2466666667,789035.52,-0.0899509293027085,9314.962132521961,355492.1865715015,False
1097,1972655991,2018-12,11,variance_shift,increase,736241.8216666667,1102474.0933333335,0.497434757016535,329858.22108279646,137007.70118301015,False
1098,1972655991,2022-07,54,variance_shift,increase,2112563.3916666666,2730612.595,0.292558891141933,78054.77710216472,171779.4057084798,False
1099,1972655991,2024-10,81,variance_shift,decrease,3761656.2349999994,2579337.466666667,-0.31430803201319607,133136.0907477463,1826129.6396245467,False
1100,1558535013,2022-03,50,variance_shift,increase,1968079.6416666666,2305768.486666667,0.17158291659064015,55361.60940393143,128209.46490473449,False
1101,1558535013,2024-10,81,variance_shift,decrease,3087600.9483333337,1903545.1466666667,-0.383487316359787,140305.10192727458,1381513.5964002288,False
1102,1972662328,2023-07,66,mean_shift,decrease,2750439.2083333335,870405.7233333333,-0.6835393704769607,484674.4259267843,24911.81272961445,False
1103,1972662328,2024-10,81,mean_shift,decrease,764030.8883333333,370492.25666666665,-0.5150820963856864,163986.2769544474,266660.82278637536,False
1104,1215375985,2019-01,12,mean_shift,increase,626487.7033333334,1246387.6066666667,0.9894845501899909,63743.320279528445,116566.37311558753,False
1105,1215375985,2021-03,38,trend_break,increase,1943288.1733333336,2200386.9,0.132300875492661,84552.63951552719,113010.645499493,True
1106,1831220714,2021-07,42,trend_break,increase,1613190.675,2004415.2850000001,0.24251603735544627,187215.7432482712,141194.53772089753,True
1107,1033154026,2022-12,59,mean_shift,increase,1374570.9816666667,4561416.81,2.318429437865017,423343.7036427815,1297588.5464816007,False
1108,1073535027,2019-09,20,mean_shift,increase,210459.29833333334,2087810.7716666665,8.920259110390994,74710.29902137232,695606.387717775,False
1109,1629357629,2018-12,11,mean_shift,increase,915307.3233333334,1799124.0216666665,0.9655955718935096,95813.30410531959,235944.59916236118,False
1110,1336234194,2020-10,33,trend_break,increase,1542221.9466666665,1864670.4799999997,0.2090804984522877,66452.58066045759,77303.66513060147,True
1111,1336234194,2024-01,72,mean_shift,increase,2742216.533333333,4220915.178333334,0.539234822277879,276933.6908238017,102318.52094764296,False
1112,1972598449,2020-03,26,trend_break,decrease,1924225.6316666666,1159074.7650000001,-0.39764092842040255,147775.59806218892,159681.04648780922,True
1113,1972598449,2021-01,36,mean_shift,increase,1406991.3399999999,2798544.6183333336,0.9890276071865125,178901.71934899478,265139.74687596125,True
1114,1972598449,2022-05,52,variance_shift,decrease,2522231.315,1475355.1633333333,-0.4150595329779464,347452.68852132006,920026.4134794029,False
1115,1972598449,2022-08,55,trend_break,increase,1486724.115,2214550.3866666667,0.48955032364305007,977723.4468761424,552216.0524792467,False
1116,1999999984,2019-01,12,mean_shift,increase,98838.27166666667,1543447.8499999999,14.615892750438631,101951.67099072064,246804.21683719146,False
1117,1881061695,2018-12,11,mean_shift,increase,0.0,765922.6616666667,765922661666.6667,1e-06,90662.88123750889,False
1118,1881061695,2022-10,57,mean_shift,increase,1525263.74,2702809.6333333333,0.7720277237643905,173114.69962605977,272197.8335350047,False
1119,1750358297,2021-10,45,variance_shift,increase,1582060.36,2038809.173333333,0.2887050487334404,77427.55459107815,255710.34496601493,True
1120,1750358297,2024-10,81,variance_shift,decrease,4612292.448333333,2382692.5433333335,-0.48340384526249836,349670.78858313884,1960681.2569778606,False
1121,1255523494,2022-11,58,mean_shift,decrease,3238463.1633333336,270443.035,-0.9164903161280517,770413.0433589548,82532.59285038763,False
1122,1255523494,2024-10,81,variance_shift,decrease,57559.18666666667,28953.453333333335,-0.4969794569630765,1698.133249429647,26699.744086871353,False
1123,1871540237,2018-12,11,mean_shift,increase,211367.03833333333,3893399.0199999996,17.420085982576673,65011.402204427985,510134.6001607118,False
1124,1871540237,2024-01,72,mean_shift,decrease,1868400.0116666667,0.0,-0.9999999999994648,588683.218915967,1e-06,False
1125,1639686793,2018-06,5,mean_shift,increase,0.0,112049.10000000002,112049100000.00003,1e-06,42640.28456583376,False
1126,1639686793,2019-10,21,mean_shift,increase,167520.99166666667,614688.1900000001,2.6693203871454956,25135.99550183201,121907.1262611092,False
1127,1639686793,2022-03,50,mean_shift,increase,1400848.1333333335,2150429.0683333334,0.5350907904740742,152928.43543608888,166508.46600477194,False
1128,1306938071,2019-01,12,mean_shift,increase,966729.6166666667,2795195.3483333336,1.8913931053125477,49530.925463579624,324619.8187895952,False
1129,1306938071,2023-05,64,mean_shift,decrease,3303272.9683333333,191012.93833333332,-0.9421746430993103,1268342.1555189718,20911.959044470335,False
1130,1104931625,2022-04,51,trend_break,increase,1808205.3716666664,2362417.086666667,0.30649821291530827,239125.9663430018,251754.04609556618,False
1131,1508124488,2018-10,9,mean_shift,increase,184855.62166666667,1866774.9116666664,9.098556348065808,24168.92853663946,152246.23689182982,False
1132,1508124488,2023-02,61,mean_shift,increase,2035613.2049999998,3556813.4150000005,0.7472933493763878,197061.2051051905,181912.74896024656,False
1133,1427182286,2024-10,81,mean_shift,decrease,1764141.723333333,330375.80333333334,-0.8127271755072469,84169.97940179694,390404.96311049105,False
1134,1447275037,2019-11,22,variance_shift,decrease,1995558.3583333332,1497925.1883333332,-0.24937039196156002,94772.94657854812,371742.7045632954,False
1135,1447275037,2021-03,38,variance_shift,increase,1617584.6583333332,2137125.48,0.321183079345999,255325.1748610749,70096.41701865217,True
1136,1447275037,2024-10,81,variance_shift,decrease,2304796.53,1227813.76,-0.46727889251010485,155135.6184748544,386797.39284710656,False
1137,1427343219,2018-12,11,mean_shift,increase,869128.7033333333,1823077.3516666666,1.0975919270340468,76203.23357359275,507189.95660854084,False
1138,1427343219,2019-10,21,mean_shift,increase,1222591.9033333333,2884109.0,1.3590120236648613,164230.4958082117,122586.00647685054,False
1139,1194020370,2021-03,38,variance_shift,increase,1721637.8399999999,1983938.5166666666,0.1523553157187312,55802.91679434362,148508.58761343904,True
1140,1194020370,2022-07,54,trend_break,increase,2088383.835,2606809.1316666664,0.24824234318324828,82304.10799541742,53008.75646841686,False
1141,1194020370,2024-10,81,variance_shift,decrease,2825631.026666667,1870475.8133333332,-0.33803253302317066,79758.09983824982,1323597.1520317954,False
1142,1922335843,2019-09,20,variance_shift,increase,1554899.446666667,2112883.348333333,0.3588552963103122,35057.26005605739,168010.4963526974,False
1143,1689778953,2022-10,57,mean_shift,increase,1865750.0966666667,3993406.2916666665,1.1403757656505618,370901.09874874674,290272.4648167814,False
1144,1689778953,2023-06,65,trend_break,decrease,3926192.3183333334,2555337.6283333334,-0.34915627632361573,339036.1319301839,244018.55173673696,False
1145,1689778953,2024-10,81,mean_shift,decrease,2456248.7583333333,789594.06,-0.6785366069614013,135692.1481930794,1116654.6284222354,False
1146,1295763217,2021-03,38,trend_break,increase,1843519.3283333331,2170084.7016666667,0.17714236477704506,121201.71262763567,137111.63396907866,True
1147,1295763217,2024-10,81,variance_shift,decrease,2125365.8416666663,1415523.923333333,-0.3339857564363397,234173.63434393052,881270.4398354167,False
1148,1366594699,2019-10,21,mean_shift,increase,323648.1666666667,3090901.648333333,8.550190505198133,171759.6868185238,506370.09080047393,False
1149,1700087590,2021-12,47,trend_break,increase,1565795.2783333333,2237413.5033333334,0.42893105777816387,423886.8237238745,254485.58827102405,True
1150,1093789901,2020-10,33,mean_shift,increase,502034.54833333334,3198196.183333333,5.370470307163945,122068.92049527998,801191.9830412546,True
1151,1851781314,2018-06,5,mean_shift,increase,990735.9739999998,2644391.155,1.669117932926024,39550.81196001621,160257.33709875247,False
1152,1851781314,2020-03,26,variance_shift,decrease,2347853.848333333,1984621.9516666664,-0.15470805260061601,87376.82948246581,195698.9746318847,True
1153,1851781314,2024-10,81,variance_shift,decrease,1875472.0666666667,1135586.6700000002,-0.3945062204958844,112435.28031019839,422405.3841177738,False
1154,1255314704,2018-12,11,mean_shift,increase,95530.62666666666,1078259.6466666667,10.287057190765974,8087.898328154519,385560.9609653523,False
1155,1063839322,2018-04,3,mean_shift,increase,80184.09,747573.3633333334,8.323213162673671,113397.42756554486,224890.56527797,False
1156,1063839322,2018-08,7,mean_shift,increase,447464.8833333333,1193922.8550000002,1.6681934146526853,266874.68794433936,145720.8132947906,False
1157,1063839322,2019-07,18,variance_shift,increase,1412518.2616666667,2034522.8383333336,0.44035152928381066,59910.45252756647,137395.8151799617,False
1158,1912021452,2021-03,38,variance_shift,increase,1762013.005,1978256.175,0.12272507035206442,51075.41474617359,157480.0381835653,True
1159,1912021452,2023-03,62,trend_break,increase,2255209.941666667,2437823.0283333333,0.08097387444630942,59141.00016024936,44361.1050879368,False
1160,1932570595,2020-10,33,mean_shift,increase,23787.18333333333,1555367.865,64.38680276432953,1115.347703104097,119818.03661478385,True
1161,1932570595,2024-10,81,mean_shift,decrease,3345327.4166666665,49526.706666666665,-0.9851952587896462,1367292.7830959815,26431.121492334583,False
1162,1962587071,2022-05,52,variance_shift,decrease,2087473.7283333333,1362107.7916666667,-0.3474850614026462,183783.79225444607,573216.2224542618,False
1163,1962587071,2022-08,55,variance_shift,increase,1459989.0783333331,1896354.3616666666,0.29888256686904274,683125.6072761978,226383.81948076142,False
1164,1104847946,2024-10,81,mean_shift,decrease,2300127.4299999997,409218.25666666665,-0.8220888758900247,136033.4501488889,134941.4212944028,False
1165,1467538520,2024-10,81,variance_shift,decrease,2909305.953333333,1507042.8099999998,-0.4819923259450284,103874.02431327326,1123124.9836297396,False
1166,1396765681,2022-11,58,mean_shift,increase,1560501.4566666668,4370209.026666666,1.800515826495874,93268.77291875615,1125102.7589272058,False
1167,1063833358,2019-01,12,mean_shift,increase,189115.99333333332,1266063.3099999998,5.694639029089194,69212.22341710876,219449.8143224552,False
1168,1386703304,2020-08,31,trend_break,increase,1837178.4166666667,2159156.058333333,0.1752565993294651,164702.96638639955,147142.1392731153,True
1169,1386703304,2024-10,81,variance_shift,decrease,2084258.5333333334,1623805.6533333336,-0.2209192730344164,82499.67961437684,586477.8843960427,False
1170,1104024926,2018-11,10,mean_shift,increase,219018.105,1408068.2066666668,5.429003696572198,125804.73870272811,344951.2230830875,False
1171,1205813540,2020-05,28,variance_shift,decrease,1982924.3350000002,1660217.6616666669,-0.16274280749757936,304384.43697531184,60167.97862489417,True
1172,1205813540,2023-01,60,mean_shift,increase,1406717.0466666669,2652575.845,0.885649890491207,63779.36959250936,258544.50166344357,False
1173,1205813540,2024-10,81,variance_shift,decrease,2644544.6633333336,1785604.6766666668,-0.3247969295340566,271024.2759426708,1144240.7220505874,False
1174,1376623538,2020-07,30,trend_break,increase,1475339.63,1935448.798333333,0.31186660954333706,241147.04803612386,140174.18770531772,True
1175,1376623538,2024-10,81,mean_shift,decrease,3113381.0033333334,1470988.3233333332,-0.5275270447918354,167188.42051578086,1070809.9920066549,False
1176,1205293321,2019-03,14,mean_shift,increase,693339.455,1076477.755,0.5525984382346268,73002.00125977962,68914.02691134714,False
1177,1205293321,2020-12,35,trend_break,increase,1736658.64,2078793.8349999997,0.1970077406805766,108637.26370608203,129801.41061587242,True
1178,1528144318,2019-03,14,mean_shift,increase,1029351.0449999999,2574261.6,1.5008587813679244,149749.75740988652,764923.5259975033,False
1179,1528144318,2022-01,48,trend_break,decrease,2802081.095,1601395.5066666668,-0.42849780132180826,394459.7235306023,230495.06761677892,False
1180,1295937712,2022-12,59,trend_break,increase,2009425.1583333332,2095433.9283333335,0.042802674010160816,45180.409483486794,62129.25837136884,False
1181,1063630838,2022-07,54,mean_shift,decrease,2520771.628333333,0.0,-0.9999999999996034,151555.08015932972,1e-06,False
1182,1063630838,2023-07,66,mean_shift,increase,0.0,1877045.5016666667,1877045501666.6667,1e-06,77567.97629187566,False
1183,1063630838,2024-10,81,mean_shift,decrease,2297942.861666667,42350.61666666667,-0.9815702046495047,86146.15027982254,59892.81646586404,False
1184,1548347156,2020-03,26,trend_break,increase,1767669.0033333332,2323760.0466666664,0.3145900291764947,70987.44526901965,45139.59963607042,True
1185,1043267107,2020-06,29,variance_shift,increase,1729299.6666666667,2001437.7249999999,0.15736894164661402,86753.78997287988,166681.5093084864,True
1186,1043267107,2024-10,81,variance_shift,decrease,1908540.7366666663,1307178.0666666667,-0.31509029828201923,106500.53175412689,388549.58611972386,False
1187,1396812897,2021-05,40,variance_shift,increase,1886692.0350000001,2050443.2316666667,0.0867927534694764,93822.85554938986,35554.71876267889,True
1188,1811044878,2021-01,36,trend_break,increase,1830020.5249999997,2166872.933333333,0.18407028977620316,109480.17650030935,145204.77694095633,True
1189,1811044878,2024-10,81,variance_shift,decrease,2241583.0033333334,1412505.9799999997,-0.36986229022083483,302539.3286460895,590596.5133462183,False
1190,1669423380,2021-03,38,trend_break,increase,1742441.2850000001,2150883.231666667,0.2344078679623528,124134.57106197422,118010.77778705615,True
1191,1134165970,2022-10,57,variance_shift,decrease,1890926.05,1714289.46,-0.09341274345440778,99579.37479407311,159189.4015540155,False
1192,1134165970,2024-10,81,mean_shift,decrease,1262999.1216666668,625249.9400000001,-0.5049482384632076,129053.20165289876,370598.60036933987,False
1193,1033591003,2021-07,42,trend_break,increase,1726861.9883333333,2066051.5433333332,0.19641960810497053,102935.07139767433,59082.661996656556,True
1194,1811973100,2020-12,35,variance_shift,increase,1460005.3183333334,2176557.9316666666,0.4907876733975339,108863.14680932448,265115.07197113254,True
1195,1376675785,2020-09,32,mean_shift,decrease,1789820.62,579819.01,-0.6760463012205793,40526.416181225446,821551.1868143786,True
1196,1376675785,2021-01,36,mean_shift,increase,611154.275,1874467.8116666668,2.0670943300930023,864303.4382167934,167824.3825630891,True
1197,1376675785,2022-12,59,variance_shift,decrease,2324150.766666667,1551436.3316666663,-0.3324717337971613,29966.41574371814,1095398.5052788586,False
1198,1376675785,2023-03,62,mean_shift,increase,1519625.4800000002,2642320.9166666665,0.7387974546635842,1071404.1062863427,276470.7875391464,False
1199,1376675785,2024-10,81,variance_shift,decrease,2936308.426666667,1942931.7066666668,-0.3383080302389608,104076.91381423452,1378837.2436346752,False
1200,1164577391,2024-10,81,variance_shift,decrease,2311602.9949999996,1495155.9566666668,-0.3531951810492354,23572.929754540608,987450.2556245382,False
1201,1831449370,2024-06,77,variance_shift,decrease,1982139.1799999997,1338359.4399999997,-0.32479038126862275,154571.61586152684,673328.1395469403,False
1202,1831449370,2024-10,81,mean_shift,decrease,1685178.9200000002,645974.7999999999,-0.6166728693706799,353979.27501811326,913546.3231122476,False
1203,1932472107,2018-07,6,mean_shift,increase,0.0,91057.78333333333,91057783333.33333,1e-06,77654.59496851015,False
1204,1932472107,2019-09,20,mean_shift,increase,136723.16666666666,1338588.2750000001,8.790500817280732,56032.914644736156,106850.01346236926,False
1205,1821032913,2018-04,3,variance_shift,increase,1372489.2266666668,1824994.1683333332,0.32969653449690467,341348.3346412108,129417.94770903976,False
1206,1821032913,2024-03,74,variance_shift,decrease,1912102.0366666664,1737371.0833333333,-0.09138160515630595,67393.75970579336,325039.70999828173,False
1207,1821032913,2024-08,79,mean_shift,increase,1637959.0983333334,2511162.714,0.5331046523412223,117977.73122669422,416684.4478140693,False
1208,1629137575,2023-03,62,variance_shift,increase,2158786.4583333335,3061712.2166666663,0.4182561711221814,142037.8178720211,430738.2179637124,False
1209,1629137575,2024-07,78,mean_shift,decrease,4169300.7983333333,0.0,-0.9999999999997602,547045.9218796475,1e-06,False
1210,1477814879,2019-01,12,mean_shift,increase,552885.15,1478113.8633333333,1.6734555329106955,296357.4686739934,77052.70640569172,False
1211,1881058071,2019-08,19,mean_shift,increase,758982.3983333333,1304974.77,0.7193742211478216,72181.52950466514,206775.92458249466,False
1212,1881058071,2022-12,59,mean_shift,increase,1824370.535,3810639.89,1.0887422905012614,75233.52637698119,221258.17359432107,False
1213,1104991066,2020-03,26,trend_break,increase,1745337.4749999999,1895281.8033333335,0.08591136698835146,54854.92729666617,27578.92333470824,True
1214,1104991066,2022-08,55,trend_break,increase,1954710.8800000001,2147098.1683333335,0.09842237555522017,108221.82998795815,70945.47194214584,False
1215,1346208949,2019-07,18,mean_shift,increase,1378924.6816666669,2649381.1500000004,0.9213385511359821,995370.074575987,188662.21886598546,False
1216,1346208949,2022-12,59,mean_shift,decrease,2767781.4483333337,1253938.3150000002,-0.5469518318523209,792362.4786272343,787026.8631744466,False
1217,1346208949,2024-07,78,mean_shift,decrease,932996.0166666666,323447.7916666666,-0.6533235020414039,531745.7042466467,144332.69300585243,False
1218,1740230119,2020-08,31,mean_shift,increase,1365273.6933333331,2094661.6416666666,0.534243025332151,424873.8342886281,129718.00106699343,True
1219,1740230119,2024-08,79,variance_shift,decrease,2076892.3716666668,1350277.95,-0.34985656049341773,137763.18982161116,378080.22201454354,False
1220,1104368315,2020-03,26,trend_break,increase,1773710.7316666667,2214700.71,0.24862564704601442,139770.91709406246,169268.0325420913,True
1221,1104368315,2024-10,81,variance_shift,decrease,2010064.9016666666,1050627.0766666667,-0.47731683897569405,161830.0323873755,544793.8055483426,False
1222,1750767802,2019-01,12,mean_shift,increase,446987.6666666667,1133505.9033333333,1.5358773582831085,32043.980181062245,228767.61830463258,False
1223,1750767802,2022-03,50,trend_break,increase,2066879.866666667,2341215.125,0.13272917442252263,92877.50194441108,136936.7676573438,False
1224,1255719514,2019-10,21,trend_break,increase,619697.6466666666,870524.7616666667,0.40475724952125636,42665.533557977265,60159.195183226155,False
1225,1255719514,2024-06,77,mean_shift,increase,1788491.9916666665,14210848.515,6.9457154861231425,162128.7183920027,5759745.9798240755,False
1226,1851569834,2020-11,34,variance_shift,increase,1607818.4133333333,2126670.9683333337,0.3227059416019445,369477.90443437936,95434.49141019573,True
1227,1851569834,2024-10,81,variance_shift,decrease,2106822.5949999997,1263047.5433333332,-0.4004964887260791,96069.1984575005,894380.3834226817,False
1228,1184791998,2020-06,29,mean_shift,increase,524368.1,2975783.073333333,4.67498875947766,185794.23715737648,264292.88258068735,True
1229,1902944853,2024-10,81,variance_shift,decrease,2145377.745,1491164.4733333334,-0.30494083067239136,30922.050006981124,761202.6515634842,False
1230,1730132515,2020-03,26,variance_shift,decrease,1840144.1900000002,1115541.8133333332,-0.39377478167418667,218609.1017274209,413556.62161581276,True
1231,1730132515,2020-07,30,variance_shift,increase,1217300.5366666666,1684411.415,0.3837268318405898,544218.3054193644,92982.21677754025,True
1232,1730132515,2024-10,81,mean_shift,decrease,2158124.376666667,889672.7266666666,-0.5877565091770109,103926.02673941298,73245.94090926979,False
1233,1972601193,2018-04,3,mean_shift,increase,95819.66666666667,375658.8333333333,2.920477355001021,103750.254813003,107634.13586050426,False
1234,1972601193,2019-01,12,mean_shift,increase,519758.4166666667,1207350.925,1.3229078862093342,138195.86094221895,151420.44331151206,False
1235,1376662536,2022-07,54,variance_shift,increase,1628967.9633333331,2049924.335,0.2584190611121729,65829.1311683397,29497.91352694551,False
1236,1376662536,2024-03,74,trend_break,increase,2295106.751666667,2923391.935,0.27374987367224185,51428.512236911774,43885.91376628147,False
1237,1376662536,2024-10,81,variance_shift,decrease,2915229.9133333336,1768867.4666666666,-0.39323225980330984,54555.442584551274,1255566.4275427517,False
1238,1548367873,2019-09,20,mean_shift,increase,169723.55833333335,2029594.1216666664,10.958234564406371,53671.0019609021,522951.420241549,False
1239,1689744492,2023-07,66,mean_shift,decrease,2575942.1216666666,668109.8950000001,-0.7406347412152005,194899.3819086559,381915.5150621072,False
1240,1689744492,2024-10,81,mean_shift,decrease,903765.1966666667,172018.98333333334,-0.8096640765006264,371329.54760933685,243271.57921663142,False
1241,1962457812,2019-08,19,mean_shift,increase,946100.6616666666,1837182.7583333335,0.941847028302443,79621.97702876636,216157.54057491748,False
1242,1962457812,2023-03,62,trend_break,increase,2021128.2533333336,2560779.336666667,0.2670048684159701,145566.22379094313,190469.77258282242,False
1243,1962457812,2024-10,81,variance_shift,decrease,3698240.3633333333,2067602.7633333337,-0.4409225577025007,309839.2939302048,1718066.9627020857,False
1244,1619007630,2019-05,16,variance_shift,increase,1635530.0199999998,2375079.2133333334,0.4521770828351298,111183.29345252865,333091.22687721817,False
1245,1619007630,2023-07,66,trend_break,decrease,2380688.466666667,1410371.8166666667,-0.4075781705945703,120935.98363965482,79407.27050970927,False
1246,1619007630,2024-10,81,mean_shift,decrease,1553888.1900000002,506190.77,-0.6742424755794855,63374.660232815855,637146.5972947504,False
1247,1760426969,2020-04,27,variance_shift,decrease,2060100.3733333338,1456743.125,-0.2928775976855837,170659.52661585264,426814.9658206145,True
1248,1760426969,2020-07,30,variance_shift,increase,1604295.365,1780044.701666667,0.10954923918673626,575598.2797080614,134254.6327449278,True
1249,1760426969,2024-10,81,variance_shift,decrease,2145036.903333334,1365382.6233333333,-0.3634689355638002,127132.63852845637,704210.5459838551,False
1250,1518998699,2019-09,20,mean_shift,increase,130412.23666666665,1783873.0883333331,12.678724741760467,22345.353731298284,549310.0643138194,False
1251,1003147588,2022-07,54,trend_break,increase,1914112.2216666667,2172002.6300000004,0.13473108076633414,74066.08509370562,52914.338549897424,False
1252,1003147588,2024-10,81,variance_shift,decrease,2359692.31,1657397.9833333332,-0.29762114479508955,70093.85953711794,1062826.242691309,False
1253,1467517235,2021-03,38,trend_break,increase,1732353.7233333334,2005950.7616666667,0.1579337029430281,92817.76056382502,47261.023749382184,True
1254,1891989794,2018-10,9,variance_shift,increase,1749864.1049999997,2222285.2483333335,0.26997590383343734,69241.76871188983,168736.6162253427,False
1255,1891989794,2022-02,49,trend_break,decrease,2015459.7816666665,1615579.05,-0.1984067036732384,90499.01025761214,122805.427548102,False
1256,1891989794,2024-10,81,variance_shift,decrease,1710986.6366666665,949959.65,-0.4447883872131519,137492.97956364416,695508.0408167411,False
1257,1609892280,2020-06,29,variance_shift,increase,1469123.5350000001,1793420.9316666666,0.22074208801402512,123617.77116825312,42781.605730892195,True
1258,1609892280,2024-07,78,mean_shift,decrease,2925894.48,1400977.3083333333,-0.5211798245253689,105867.00669702847,307923.3517392928,False
1259,1689653305,2020-04,27,variance_shift,decrease,1409486.3683333334,1277298.6566666667,-0.0937843136595071,178665.9037058486,528817.9137198686,True
1260,1689653305,2020-07,30,mean_shift,increase,1127455.7666666668,1858980.0350000001,0.6488274661944766,428231.35197628377,184831.5554134091,True
1261,1922112044,2020-03,26,trend_break,decrease,1730587.3316666668,1125363.405,-0.34972169019834876,211508.88915492504,192159.1195335537,True
1262,1922112044,2021-01,36,variance_shift,increase,1437744.6783333335,1849827.67,0.2866176435054351,204969.39729536013,83625.82855860173,True
1263,1922112044,2024-10,81,variance_shift,decrease,2273095.6883333335,1462292.173333333,-0.3566957252002605,181105.1920185533,662736.1790436291,False
1264,1366556227,2021-03,38,trend_break,increase,1558166.99,2073186.8816666668,0.3305293302782241,111735.65335472488,127282.18371574632,True
1265,1366556227,2024-10,81,variance_shift,decrease,2161210.861666667,1280497.8699999999,-0.40750905304403184,108341.0435971851,750003.2630433039,False
1266,1285826438,2020-07,30,variance_shift,increase,1222199.7283333333,1772857.211666667,0.4505462328025498,470744.30259780627,138513.91984000723,True
1267,1285826438,2024-03,74,trend_break,decrease,2714149.1133333337,1693041.0833333333,-0.37621662899190117,298266.91513078345,214770.3298412348,False
1268,1275504508,2018-12,11,mean_shift,decrease,1007437.4566666667,126047.06500000002,-0.8748834836676314,206655.25460786035,52899.10515191308,False
1269,1275504508,2019-09,20,mean_shift,increase,187670.59333333335,1716779.0683333334,8.147832048870374,51779.041458471205,618620.9000775702,False
1270,1275504508,2021-11,46,mean_shift,increase,1445702.7966666666,2564789.3833333333,0.7740779012437081,197651.8504602619,287971.546717771,True
1271,1255364923,2021-07,42,mean_shift,increase,1379670.9366666668,2318201.3983333334,0.6802567458103516,234135.70818541036,188715.89076931973,True
1272,1003961251,2023-01,60,trend_break,increase,1547722.8866666667,2254442.591666667,0.45661901822851947,310554.49943701975,215402.16743252988,False
1273,1336119478,2020-08,31,trend_break,increase,1373322.0266666666,1989949.1466666667,0.44900402675127205,156914.6781346169,94529.28653028145,True
1274,1336119478,2024-10,81,mean_shift,decrease,2069415.2,939747.4533333333,-0.5458874307418448,211114.75098064035,678783.1307388821,False
1275,1407998842,2018-04,3,mean_shift,increase,228227.54333333333,1295396.7833333332,4.675900307250341,116896.6778515652,345374.5441452254,False
1276,1053363119,2020-03,26,variance_shift,decrease,1951439.2766666666,1469971.1116666666,-0.2467246461402421,59837.87867188442,174815.09906045152,True
1277,1053363119,2021-03,38,variance_shift,increase,1648124.7866666664,1882582.7249999999,0.1422573947251789,93057.35419769751,40653.22913939304,True
1278,1053363119,2024-06,77,variance_shift,decrease,1969329.5199999998,1820756.5466666669,-0.07544342976855264,133699.3272521466,57800.652485854516,False
1279,1043371826,2021-08,43,variance_shift,increase,1707793.63,2164873.571666667,0.26764354523701983,115783.32367145899,244780.35898058643,True
1280,1043371826,2024-10,81,variance_shift,decrease,2083619.2733333334,1090743.7366666666,-0.4765148553640548,214088.23090721402,626565.6950446967,False
1281,1275683666,2019-11,22,trend_break,decrease,2164464.475,1910456.7266666666,-0.11735362315577676,67597.98228289551,53195.448815826785,False
